grid,velocity,T,density,X_H2,X_H,X_O,X_O2,X_OH,X_H2O,X_HO2,X_H2O2,X_C,X_CH,X_CH2,X_CH2(S),X_CH3,X_CH4,X_CO,X_CO2,X_HCO,X_CH2O,X_CH2OH,X_CH3O,X_CH3OH,X_C2H,X_C2H2,X_C2H3,X_C2H4,X_C2H5,X_C2H6,X_HCCO,X_CH2CO,X_HCCOH,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_NO,X_NO2,X_N2O,X_HNO,X_CN,X_HCN,X_H2CN,X_HCNN,X_HCNO,X_HOCN,X_HNCO,X_NCO,X_N2,X_AR,X_C3H7,X_C3H8,X_CH2CHO,X_CH3CHO
0.010517578125,0.48667525151514385,1043.2713868495598,3.167559444461547,0.00801719769559998,1.0947467947238125e-06,2.4302611648774705e-07,0.1276826112502117,1.9020508595328815e-06,0.0792453445334978,9.980130364702823e-05,5.382760661267619e-05,0.0,2.559022153110264e-14,1.543832336118605e-09,1.2151778060822063e-10,4.714653952779072e-05,0.053691425488153914,0.01342521291127578,0.014559069573857001,3.370131140659485e-08,0.0010750886485177264,1.1452508312726791e-09,1.4989585788988646e-06,0.00010410228263001656,2.6188159702066786e-12,7.16875131838424e-05,2.070806252623831e-09,0.0004027496943586695,4.694004576523317e-07,0.0004154920344429065,2.4311462360902845e-09,8.149913489734324e-05,2.7274896717870496e-07,3.0164595564594754e-13,3.085292495934021e-10,5.4461111034788754e-09,3.3393002473791176e-07,4.8540644075064025e-12,5.324411738513219e-06,4.148463979861312e-06,1.265962630537777e-07,2.2041945290160547e-09,3.439097443777983e-14,1.2118706732193729e-06,9.404165437055107e-12,3.2605180273517667e-15,1.9757213563067014e-07,2.0243926729835536e-09,7.070087983938523e-07,4.343123673214048e-10,0.700997711156222,1.6268380231540812e-14,7.737301403345296e-09,5.9291054896884155e-06,1.3881918195809714e-07,6.374737340009632e-06
0.01051904296875,0.49765514618683143,1066.5443024968943,3.0976720476906587,0.008101260612559653,1.3804108501993682e-06,3.149712348173766e-07,0.1254379792215173,2.25506769082779e-06,0.08159000822365156,0.00010351269193625808,5.391065328991451e-05,7.35549482464122e-17,4.5328023676373124e-14,2.131895018518039e-09,1.6628885644699575e-10,5.501454906567299e-05,0.05230104993380192,0.013941364935375426,0.015253615588780292,4.3592377610997147e-08,0.0011085600166138407,1.5448086327141672e-09,1.5233865988717985e-06,0.00010764428666246669,3.9642202722341286e-12,7.498247273229093e-05,2.851316300081005e-09,0.00042098002933220544,6.021822387563639e-07,0.000434884777423782,3.265950140290594e-09,8.591861792049164e-05,2.875073787784824e-07,4.1261555344798325e-13,3.6648787332601163e-10,5.835095116522114e-09,3.441389649524666e-07,6.534322849977912e-12,5.739066272455409e-06,4.098015780197495e-06,1.3271527854596351e-07,2.4773622762098978e-09,5.0312653115856856e-14,1.2664202681491239e-06,9.426941482393574e-12,5.783967907851297e-15,2.0715868875376278e-07,2.1232725001166257e-09,7.409668588784314e-07,4.907918815161321e-10,0.7008971571297377,1.8581856612475755e-14,7.868148155360168e-09,6.310480997790212e-06,1.5362853519676953e-07,6.727407709456131e-06
0.0105205078125,0.5087982810457016,1090.1619519439203,3.02982955258039,0.008185030619372558,1.7300320612957836e-06,4.056532815375177e-07,0.12314534972767187,2.679247891692685e-06,0.08396536578725568,0.00010718226383012691,5.373811190099894e-05,0.0,7.975742421318835e-14,2.9480253587544594e-09,2.2789275613594252e-10,6.412400428616448e-05,0.05088510306006689,0.014469529818968003,0.015971252846179316,5.630585459684893e-08,0.001140728182349659,2.0779058753862005e-09,1.5519538426774423e-06,0.00011115135932943638,5.9766214968602895e-12,7.838601119073359e-05,3.930640840473458e-09,0.000439678424758413,7.692636284769136e-07,0.00045454628862902536,4.395937956234839e-09,9.052137117083858e-05,3.029349649237709e-07,5.574436028310927e-13,4.336459582178976e-10,6.269665822360746e-09,3.54457047743901e-07,8.722542589316655e-12,6.176498766941847e-06,4.03209522124912e-06,1.390421379646195e-07,2.7837442845419526e-09,7.235383534027913e-14,1.3226022148934017e-06,9.462956151998828e-12,9.054852319490513e-15,2.1709142182192227e-07,2.2260020772926694e-09,7.760520984196659e-07,5.56525498787168e-10,0.7008037931581111,1.6618017288830528e-14,8.04721423959283e-09,6.708136168093532e-06,1.6746375639857046e-07,7.09621247237463e-06
0.01052197265625,0.5201011034081852,1114.117136112201,2.9639846573491577,0.008268486367954667,2.156371581937243e-06,5.19359765161243e-07,0.12080508381543822,3.189931844977276e-06,0.08637065779346699,0.00011080281889914362,5.328011893167838e-05,6.81543130375955e-17,1.4011759682949435e-13,4.081562491582231e-09,3.127376615173445e-10,7.464218051020496e-05,0.049444017482705174,0.015009598774177072,0.016712296958012064,7.258499172479583e-08,0.0011712761468533326,2.787437074638125e-09,1.5848740112141258e-06,0.00011460834919516547,8.976162065391612e-12,8.190104439134414e-05,5.4248596879344166e-09,0.00045882139783826314,9.778132162475444e-07,0.00047437304199893427,5.926123782933147e-09,9.53100936157137e-05,3.190759362763794e-07,7.591189571816653e-13,5.111781949377258e-10,6.756139237299279e-09,3.648733429157116e-07,1.1554567369625141e-11,6.6366113924986965e-06,3.950808374010711e-06,1.4557988178700417e-07,3.126470569940772e-09,1.0549678402441924e-13,1.380434854824373e-06,9.52912694263165e-12,1.565515219634365e-14,2.2738118945749074e-07,2.3328172082425137e-09,8.122764325812289e-07,6.332407805234957e-10,0.700717682124351,2.249616999785237e-14,8.297757383078356e-09,7.121097001877806e-06,1.8022004524322034e-07,7.481976371085458e-06
0.0105234375,0.5315597029967104,1138.4019176564518,2.9000906175119763,0.008351600359998422,2.674746168037519e-06,6.61250535700034e-07,0.11841763496275462,3.805812226909956e-06,0.0888050472723313,0.00011436845025941732,5.250861068372251e-05,1.6975041684467428e-16,2.4527534691475655e-13,5.656774635809445e-09,4.2966725996479847e-10,8.675109538220697e-05,0.04797831053852783,0.015561421205127749,0.017477052292038265,9.333681800702599e-08,0.001199865409010129,3.72972466468737e-09,1.622334408810344e-06,0.00011799870622653312,1.3427659655206063e-11,8.553089622410043e-05,7.495219617579385e-09,0.0004783783107330472,1.235723266198187e-06,0.0004942378131954645,7.99835514169791e-09,0.00010028641280042458,3.359824498782117e-07,1.0232595917904208e-12,6.003414223911087e-10,7.3016713306628426e-09,3.7537527617799665e-07,1.519909412151814e-11,7.119143758847042e-06,3.854444522185201e-06,1.52331400305682e-07,3.5088000325407796e-09,1.5285915276429693e-13,1.439936403781277e-06,9.621110872374799e-12,2.6044778189373075e-14,2.3803986447668954e-07,2.443972488990725e-09,8.496503639396658e-07,7.229304579260976e-10,0.7006388755978059,2.2477928371806657e-14,8.642538741308919e-09,7.547784401004626e-06,1.9200981899898424e-07,7.885595503657067e-06
0.01052490234375,0.5431697546402807,1163.007498839341,2.838101548311078,0.008434337247056287,3.3036706506105298e-06,8.375455105339556e-07,0.11598356136517218,4.549604301940777e-06,0.09126760533142905,0.00011787365305020299,5.139929184623415e-05,0.0,4.2798563687093847e-13,7.84625527309405e-09,5.908648784760408e-10,0.00010064693603568269,0.04648859829781235,0.016124796687907426,0.018265810236999976,1.1965546930542944e-07,0.0012261382979933883,4.9787163676800914e-09,1.664483953831956e-06,0.00012130437330591059,2.000601632586596e-11,8.927940192522273e-05,1.0365323739264523e-08,0.000498309957988394,1.551397986154092e-06,0.0005139862518101337,1.0804112226622184e-08,0.00010545069115029497,3.5371625385593355e-07,1.3691872271853748e-12,7.025224342141689e-10,7.914406697718735e-09,3.8594839626849715e-07,1.9867044388921164e-11,7.623669789579986e-06,3.7434811145109126e-06,1.5929943535316858e-07,3.934126353060983e-09,2.19785499589377e-13,1.5011249998430818e-06,9.746295431385547e-12,4.184519016363766e-14,2.490805039598973e-07,2.5597876740669994e-09,8.881827669213833e-07,8.279862123394299e-10,0.7005674144249702,1.3772215865311047e-14,9.105489151745013e-09,7.985838179650585e-06,2.0314390055915124e-07,8.308029051423602e-06
0.0105263671875,0.5549264524033224,1187.9240816298982,2.77797270415753,0.008516651778169414,4.065635883145186e-06,1.055750030644475e-06,0.11350354006998203,5.448802450406672e-06,0.09375729464879257,0.00012131215746332801,4.993402779188757e-05,5.520579110235354e-17,7.455662821907097e-13,1.088914492210793e-08,8.130711232275869e-10,0.00011653894919598906,0.044975611541596225,0.01669946551602517,0.01907884712505485,1.5284366582536324e-07,0.0012497212410635182,6.631438221494344e-09,1.7114230556817069e-06,0.00012450567794106875,2.968634707278504e-11,9.315103219207998e-05,1.4344395443093024e-08,0.0005185668797147037,1.9334346167083963e-06,0.0005334334297989808,1.460156087788758e-08,0.0001108017923499711,3.723505662616642e-07,1.839113473421879e-12,8.192604911017658e-10,8.603610519832064e-09,3.965760696480573e-07,2.5822552554879053e-11,8.149597109849901e-06,3.6185859920462878e-06,1.6648654279686444e-07,4.405938094909843e-09,3.1795358180366123e-13,1.5640187119432122e-06,9.92389213623793e-12,6.9370818377659e-14,2.6051748546391723e-07,2.68066770019205e-09,9.278805830037414e-07,9.512784985889756e-10,0.7005033294283851,1.3480594198239652e-14,9.713564056629194e-09,8.431915972133433e-06,2.1408268912890924e-07,8.750280710083304e-06
0.01052783203125,0.5668244344104728,1213.1407089080317,2.719660736649748,0.008598486310004087,4.988041597535437e-06,1.3249218600223258e-06,0.11097838308654459,6.536536271307739e-06,0.09627295078130901,0.00012467556632920267,4.810357594358642e-05,8.061791983189914e-17,1.2960476979968216e-12,1.5115730933086235e-08,1.1192121826060465e-09,0.00013464767304544845,0.0434402137745562,0.017285097635603264,0.01991642175986408,1.9442998464963435e-07,0.0012702291002298692,8.815024065017148e-09,1.7631899346692062e-06,0.0001275812306581698,4.386352027738644e-11,9.7151040334731e-05,1.9858449262953916e-08,0.000539087325157045,2.390203427716893e-06,0.0005523605572534813,1.9738169858297614e-08,0.00011633676502945715,3.9197220271775875e-07,2.4679990923265793e-12,9.522257345955979e-10,9.379762140578558e-09,4.072390731416219e-07,3.3395884270749234e-11,8.69616880902761e-06,3.4806170373632963e-06,1.738949910489591e-07,4.927706648894929e-09,4.589313748925977e-13,1.6286354438866623e-06,1.0160528864505045e-11,1.139387950300642e-13,2.7236658497603516e-07,2.8070750615502875e-09,9.687483825141e-07,1.0961548569817967e-09,0.7004466422388894,1.7626560811327917e-14,1.0498448288724426e-08,8.881475557724564e-06,2.2537229618554133e-07,9.213366060262289e-06
0.010529296875,0.5788576980585349,1238.6450860315508,2.663123932061064,0.00867976777615186,6.10430397877858e-06,1.6559835416322989e-06,0.10840905555230126,7.852555325381656e-06,0.09881326134309004,0.00012795193847618303,4.591047499891835e-05,6.565621633544273e-16,2.2495249266272936e-12,2.0980487332564077e-08,1.5405665481640124e-09,0.00015520238502650326,0.041883421265057355,0.017881279797191812,0.020778772497705735,2.461792186371782e-07,0.0012872706972695748,1.1695726387075132e-08,1.8197428978660577e-06,0.00013050784024582455,6.452393916176939e-11,0.0001012856336036135,2.7491597016356682e-08,0.0005597947718439098,2.929350970080644e-06,0.000570512119245215,2.6680554951405465e-08,0.00012205039673869211,4.12684101901663e-07,3.3047383565245024e-12,1.1032627263529044e-09,1.0254721322474774e-08,4.179151868729004e-07,4.300074786245556e-11,9.262467757848299e-06,3.3306193640372274e-06,1.815267018273768e-07,5.502809331444722e-09,6.62624093689561e-13,1.6949928863599275e-06,1.0461866204045319e-11,1.8730958462256742e-13,2.8464509495658786e-07,2.9395640621295964e-09,1.0107878833058387e-06,1.2665612595542583e-09,0.7003973662775245,2.0487146457578373e-14,1.1497998512049342e-08,9.328555843418327e-06,2.375828480988166e-07,9.698261666956929e-06
0.01053076171875,0.5910195052117194,1264.4233822850708,2.6083224290126252,0.00876040399535725,7.45516192664433e-06,2.0620826403750686e-06,0.10579669602420518,9.444396975669948e-06,0.10137674320337371,0.00013112450327097276,4.337179380022454e-05,1.5716735315769711e-15,3.897882122181177e-12,2.9105990066128388e-08,2.1196324982081457e-09,0.0001784376318711071,0.04030642503234933,0.018487500754661608,0.021666113823533183,3.1009278635234404e-07,0.0013004556218594798,1.5490334644170266e-08,1.8809402964329079e-06,0.00013326046003620873,9.4475210062383e-11,0.00010556216708401241,3.8039682761522886e-08,0.0005805948909623503,3.5572703384966705e-06,0.0005875937541647183,3.6053231522219916e-08,0.00012793459411058713,4.346082239297233e-07,4.422199190485604e-12,1.274431264495758e-09,1.1241894949600228e-08,4.285787071112279e-07,5.5155291389400833e-11,9.84742363075777e-06,3.169819775724325e-06,1.8938315826135515e-07,6.1344158330251015e-09,9.551868818803758e-13,1.7631083848778612e-06,1.0848142573940482e-11,3.063790496751114e-13,2.973718956267895e-07,3.0788071346051828e-09,1.053997322744136e-06,1.4671739005511397e-09,0.7003555079083326,2.332025339321693e-14,1.2757261909700438e-08,9.76557905676907e-06,2.512619139715169e-07,1.0205831052642445e-05
0.0105322265625,0.6033022770383459,1290.4600119133052,2.5552184171258467,0.00884027918394421,9.090213687783234e-06,2.5590026665701698e-06,0.10314263891712921,1.136882050377237e-05,0.10396171805242607,0.00013417071835390758,4.05213214728756e-05,1.0920946822179163e-15,6.741988348796341e-12,4.033968807234429e-08,2.913901672107799e-09,0.0002045886948710584,0.03871061457696248,0.01910313436392775,0.02257863237413253,3.8839622579739404e-07,0.0013094023769040619,2.0480341773798404e-08,1.9465227768879255e-06,0.00013581218381585934,1.3765250117999052e-10,0.00010998935428107862,5.2576645704648784e-08,0.0006013718485305169,4.278599268976299e-06,0.0006032712608231389,4.868753627031835e-08,0.00013397755287281518,4.5788884551088054e-07,5.896761731730471e-12,1.4680178223673585e-09,1.2356372253931148e-08,4.391998389232415e-07,7.050618276486895e-11,1.044982305396947e-05,2.99961802653104e-06,1.974652481894327e-07,6.825314141728629e-09,1.3676535604112516e-12,1.832998712739753e-06,1.131775335816034e-11,4.926260212765023e-13,3.105674288861212e-07,3.225584420211394e-09,1.0983706223688262e-06,1.7034542677315522e-09,0.7003210677564367,3.2587388009719397e-15,1.4328877546475893e-08,1.0183204173294552e-05,2.6690986276671535e-07,1.0736722459075281e-05
0.01053369140625,0.6156974788206446,1316.7373946796208,2.5037763175847743,0.008919248532588572,1.1069725246425894e-05,3.1656323680479987e-06,0.10044843916785026,1.369359880015372e-05,0.10656628667895132,0.0001370618940240097,3.741068620750595e-05,5.600728311938007e-15,1.1637471397366461e-11,5.581646142186729e-08,4.000639343511236e-09,0.00023388582842670598,0.03709760312491148,0.01972742045628584,0.023516482347963972,4.83511864105539e-07,0.0013137478463726249,2.7026697356251804e-08,2.016117404800082e-06,0.00013813431347693366,1.9950819329474108e-10,0.00011457748190091564,7.252243154056427e-08,0.0006219838531038619,5.095818487183214e-06,0.0006171711833197462,6.567975225693656e-08,0.00014016268874458485,4.826964851081651e-07,7.909156527850497e-12,1.6866955868811142e-09,1.361520313595793e-08,4.497441343509507e-07,8.986189393933457e-11,1.1068323748565902e-05,2.8215743983905062e-06,2.0577321187056145e-07,7.577855715713496e-09,1.969940328645368e-12,1.9046799139770252e-06,1.1915884966217009e-11,8.032165976809727e-13,3.242537175769973e-07,3.3809111538483325e-09,1.1438964728639536e-06,1.981980416187899e-09,0.7002940421965285,1.7731693084087715e-14,1.6272788557184448e-08,1.0570267786207964e-05,2.8498678033794537e-07,1.1291233477908462e-05
0.010534423828125,0.6219338956758561,1329.9594693693289,2.478669554559888,0.008958325002916044,1.2216606921310909e-05,3.5187190616025435e-06,0.09908689755015916,1.503711127048449e-05,0.10787515126269435,0.00013843620946150695,3.578341042481504e-05,5.909141767334799e-15,1.5310182514563754e-11,6.568511507754488e-08,4.687698347668844e-09,0.0002498004663880683,0.03628531684884849,0.020042478204851034,0.023994988562389026,5.383763506905102e-07,0.001314063122460833,3.1043621193985664e-08,2.0523005837335067e-06,0.00013919756637522558,2.398998068264222e-10,0.00011693667086594759,8.519475188092878e-08,0.0006321627853224736,5.540556244209481e-06,0.0006232979674025073,7.635008348365538e-08,0.00014330024924024125,4.95750747160153e-07,9.164530061493948e-12,1.8065804087421628e-09,1.4306084612657956e-08,4.5497233326113406e-07,1.0139355093949903e-10,1.138308946090536e-05,2.7302417487200004e-06,2.1001193306515384e-07,7.977906998251569e-09,2.357179609422292e-12,1.9412003862380015e-06,1.2258066807818702e-11,1.019114021888629e-12,3.312903353730725e-07,3.4621961523613603e-09,1.1670865650488493e-06,2.1399714644368706e-09,0.7002833164922007,1.2008366808743956e-14,1.7409483342914786e-08,1.0747438464656835e-05,2.9513510685997356e-07,1.1577295573023652e-05
0.01053515625,0.6281948675149369,1343.234451281278,2.4539653911021353,0.008997102611733681,1.3478799472338964e-05,3.908300782806522e-06,0.09771594222087036,1.6513890878548286e-05,0.10918810972769408,0.000139756976729286,3.411812585709515e-05,1.1701900028408204e-14,2.0126100118695258e-11,7.724850059570993e-08,5.490300441227949e-09,0.0002665871980834521,0.03546942739602677,0.020359354440592448,0.02447993526752069,5.984635362428686e-07,0.0013130941751857115,3.56376207500071e-08,2.0892762958249276e-06,0.0001401912087955597,2.880565656285592e-10,0.00011934125722609158,9.999865698087208e-08,0.0006422311648529303,6.009207668835647e-06,0.0006288167602957303,8.871418366234312e-08,0.00014646445965132206,5.092709393500396e-07,1.0636435512017578e-11,1.9339513843374777e-09,1.5040627271585976e-08,4.6016550401587453e-07,1.1432963939687301e-10,1.1701353906765125e-05,2.6375905122440957e-06,2.1430735212614917e-07,8.393998362484949e-09,2.82837857365029e-12,1.978178456798929e-06,1.2645470728444464e-11,1.30013457099762e-12,3.384598683058344e-07,3.5460963418419176e-09,1.1905603231614325e-06,2.311646346243827e-09,0.7002744547250643,1.687816483552097e-14,1.8665613986840714e-08,1.0911793989626504e-05,3.060528318284135e-07,1.1869180354354479e-05
0.010535888671875,0.6344789794914932,1356.5594190983609,2.4296601951708126,0.00903555170174342,1.4868123659793047e-05,4.3379277054152075e-06,0.09633584634962677,1.8137441178870986e-05,0.11050484630948904,0.00014101813932681866,3.2425855614306783e-05,1.2809141518078443e-14,2.6439209879159987e-11,9.08013917638674e-08,6.4275739837528604e-09,0.0002842687688843715,0.03465021553996443,0.020677904277199784,0.024971330420462796,6.641213351473031e-07,0.0013108058404509868,4.089083556397118e-08,2.1269140840313993e-06,0.00014111118776445134,3.4542867609745434e-10,0.00012179307167166511,1.1728657347100467e-07,0.0006521612281033844,6.501259904724844e-06,0.0006336708163436557,1.0304306856526066e-07,0.00014965119989950493,5.232883529779925e-07,1.233718153838529e-11,2.0692408835931055e-09,1.5821536841423043e-08,4.653175736022109e-07,1.2883440836720405e-10,1.2022916999676706e-05,2.543858592899658e-06,2.186591683713254e-07,8.826134019443753e-09,3.379158068966565e-12,2.015615660400564e-06,1.305977022606751e-11,1.643834870760146e-12,3.457653624661259e-07,3.6327651872379434e-09,1.2143141145003304e-06,2.498149980253751e-09,0.7002674559205156,6.090930031652108e-15,2.0050066659670042e-08,1.1061458300195664e-05,3.177740730024665e-07,1.216673839511704e-05
0.01053662109375,0.6407847297968032,1369.9312705032662,2.4057505012613656,0.009073639343890678,1.6397542433881306e-05,4.811469502902912e-06,0.09494690281623941,1.9922718840214482e-05,0.11182502588650874,0.00014221338061889047,3.0718281196468786e-05,2.1288433368078682e-14,3.472423740788552e-11,1.0668058271785919e-07,7.52158274178227e-09,0.00030286563085293,0.033827981662079856,0.02099796971293154,0.025469178755062077,7.357052466642294e-07,0.0013071664197882337,4.689485795515239e-08,2.165078021581366e-06,0.00014195338553786056,4.1371974745484877e-10,0.00012429406665772022,1.3745640528022597e-07,0.0006619224650588522,7.016030129341479e-06,0.0006378019231771775,1.1964593529449762e-07,0.0001528557392694189,5.378369557540964e-07,1.4340351304553644e-11,2.21297565070899e-09,1.665172015607322e-08,4.704220659235697e-07,1.450955388480798e-10,1.234757493495499e-05,2.449290075272484e-06,2.2306704830938933e-07,9.274310211311826e-09,4.0474900633990514e-12,2.0535134414875524e-06,1.3524245353154933e-11,2.0876690282444976e-12,3.532099281642701e-07,3.722427792590712e-09,1.2383437091656827e-06,2.700798908384407e-09,0.7002623191900686,9.26856822267052e-15,2.15719756487512e-08,1.1194484737946299e-05,3.303359740931481e-07,1.2469756873583652e-05
0.010537353515625,0.6471105241035825,1383.3467113723545,2.382233015936731,0.009111329026538962,1.8081267429615964e-05,5.333134179429053e-06,0.09354942540751103,2.1886359915726624e-05,0.11314829294584353,0.0001433361464078443,2.9007543987981134e-05,3.358297844173511e-14,4.558772361449213e-11,1.252756125972607e-07,8.79789265286601e-09,0.00032239537577753095,0.03300304679018285,0.021319378684503072,0.025973481524875528,8.135732236556089e-07,0.001302148155924267,5.3752785154385723e-08,2.2036215451507165e-06,0.00014271363565021832,4.94913057547946e-10,0.00012684631135772726,1.6096012376019272e-07,0.0006714814180541336,7.552658055150592e-06,0.0006411507767166075,1.3887631847296768e-07,0.00015607267146063486,5.529534959038147e-07,1.66965233824111e-11,2.365692022127471e-09,1.753419642616841e-08,4.7547197993604165e-07,1.633186631237091e-10,1.26751210724601e-05,2.3541342345096664e-06,2.2753052646597498e-07,9.738419729021333e-09,4.849025399694766e-12,2.091873000026847e-06,1.4042565495856226e-11,2.650851445857802e-12,3.6079661721768256e-07,3.81529244704656e-09,1.2626441104256145e-06,2.920974106134912e-09,0.7002590438250011,2.1772056488432753e-14,2.324043108031911e-08,1.1308875531068556e-05,3.437752311433465e-07,1.2777950206608251e-05
0.0105380859375,0.6534546699464611,1396.8022446195791,2.359104623158353,0.009148580326041291,1.9934869366808278e-05,5.907489150926163e-06,0.09214375003850826,2.4046929274439113e-05,0.1144742705693832,0.00014437967923663998,2.730601742227437e-05,4.424798547233482e-14,5.982419116358717e-11,1.4703843647595423e-07,1.0286142159967234e-08,0.0003428720992515454,0.032175753637855124,0.021641944078752876,0.026484236235644193,8.980828292865864e-07,0.0012957277169346234,6.158075740788766e-08,2.2423849788108607e-06,0.0001433877409755498,5.91332217593386e-10,0.00012945198215563508,1.8831095014253304e-07,0.000680801483855494,8.110098722674267e-06,0.0006436574248689775,1.6113842487457062e-07,0.00015929584547892445,5.686777102303868e-07,1.944417134601913e-11,2.5279493424026918e-09,1.8472105720781286e-08,4.804597660387282e-07,1.8372972052282386e-10,1.300534705811784e-05,2.2586445212040654e-06,2.320490044171986e-07,1.0218256946628421e-08,5.791433336172911e-12,2.1306952832028616e-06,1.4593799721235724e-11,3.3468937519578693e-12,3.685283912348247e-07,3.911559979952642e-09,1.287209476385644e-06,3.160127382482974e-09,0.70025762938949,1.289020235180527e-14,2.506426975194997e-08,1.1402605126101151e-05,3.5812631032073845e-07,1.3090950075173688e-05
0.010538818359375,0.6598153714503783,1410.2941586669274,2.3363623895387478,0.009185348562817821,2.1975391376961285e-05,6.539483469214841e-06,0.09073023607269627,2.6425195842648276e-05,0.11580255931504431,0.00014533706237684156,2.5626055946720877e-05,7.113696147368599e-14,7.848682977208557e-11,1.7249364285228842e-07,1.202069241266019e-08,0.00036430568487441346,0.031346467700448875,0.02196546269308793,0.027001436345935468,9.895885446536214e-07,0.0012878866870797273,7.050947779025006e-08,2.281194154915564e-06,0.00014397149358899653,7.057400973986353e-10,0.0001321133472557354,2.2009000921578367e-07,0.0006898427252470307,8.687114199955717e-06,0.0006452617857317828,1.86893766131822e-07,0.00016251829319907212,5.850526251284276e-07,2.2705948833728692e-11,2.7004346823004796e-09,1.946880600601002e-08,4.853773925664213e-07,2.0658631200029535e-10,1.3338044159086471e-05,2.163077517928258e-06,2.3662183927045745e-07,1.0713613449356595e-08,6.9340417917575265e-12,2.1699810661101593e-06,1.521535865076842e-11,4.24006265677683e-12,3.7640817140724423e-07,4.011523876939332e-09,1.3120331203556805e-06,3.419932035501093e-09,0.700258075834742,2.457273277458101e-14,2.7051933011725846e-08,1.1473647414445267e-05,3.734203269434195e-07,1.3408294869418697e-05
0.01053955078125,0.6661907227276982,1423.818515531485,2.314003569534785,0.009221584442765638,2.4221463451326822e-05,7.234469455716928e-06,0.08930926768614009,2.904443444338033e-05,0.11713273609173093,0.0001462012703066621,2.3979728447266143e-05,9.802760825130055e-14,1.0292523942756935e-10,2.022494697938953e-07,1.404134028872296e-08,0.00038670099991792284,0.030515578359402468,0.022289714152660466,0.02752507095002397,1.0884382365390685e-06,0.0012786120595376347,8.068565979269706e-08,2.3198592863887258e-06,0.00014446069585752504,8.413429002748424e-10,0.000134832743482948,2.569523775274692e-07,0.0006985616983702106,9.282262586809322e-06,0.0006459042441478643,2.1666779415429535e-07,0.00016573215422026536,6.021246016267301e-07,2.654265490795265e-11,2.8838130965842225e-09,2.0527712379049713e-08,4.902161563800242e-07,2.3216454470863404e-10,1.3673004456679296e-05,2.0676915267939355e-06,2.412481777111493e-07,1.1224119951872022e-08,8.27965354833368e-12,2.2097307115238466e-06,1.5882518020084815e-11,5.346793758063144e-12,3.844386236260585e-07,4.115415598190461e-09,1.3371072449088027e-06,3.70208454760059e-09,0.700260383632101,1.4933835255497582e-14,2.9211076661006212e-08,1.152000646101356e-05,3.896837321158101e-07,1.372941827353816e-05
0.010540283203125,0.6725787024615526,1437.3711385799431,2.292025610564034,0.009257233688838221,2.6693416948600625e-05,7.998224644573062e-06,0.08788125530663024,3.193075487878427e-05,0.11846435296018326,0.00014696522501874023,2.237854635748893e-05,1.5097250555147025e-13,1.3493388960453268e-10,2.3701045373033953e-07,1.6394160939614028e-08,0.000410056997049196,0.02968350001837375,0.02261445978331356,0.028055124430804903,1.1949695212747428e-06,0.0012678967270164808,9.227373211978421e-08,2.3581743242532973e-06,0.000144851183046718,1.0019532105426233e-09,0.00013761254420510558,2.996328314155169e-07,0.000706911304912246,9.893883805579255e-06,0.0006455263311897152,2.510569865985823e-07,0.00016892859987514329,6.199436957754714e-07,3.1120288010659653e-11,3.078902008086936e-09,2.1652458004602474e-08,4.949668193702529e-07,2.6077946682719374e-10,1.4010022499670273e-05,1.97274537004453e-06,2.459271134824215e-07,1.1749414408117805e-08,9.903900840802743e-12,2.249944345047305e-06,1.6631982608640094e-11,6.755280566031997e-12,3.926222559824216e-07,4.223573683198636e-09,1.3624229885416378e-06,4.008517813305384e-09,0.7002645539162526,2.639906912039862e-14,3.154840620905844e-08,1.153975116357896e-05,4.0693721341113006e-07,1.4053637652376406e-05
0.010541015625,0.678977166648575,1450.947599976423,2.270426158045297,0.009292236666016343,2.941339573569958e-05,8.836971862900421e-06,0.08644663712126566,3.511345572003373e-05,0.11979693587583219,0.00014762185528841145,2.0833196641879065e-05,2.0988069721513388e-13,1.7681463897138925e-10,2.7759098938914576e-07,1.913240302967754e-08,0.00043436571831876057,0.028850673256947006,0.022939441444707415,0.02859157608332902,1.309504899356377e-06,0.0012557399621126943,1.054573570657473e-07,2.3959162662162883e-06,0.00014513884634307958,1.1919965692848368e-09,0.00014045511551043688,3.4895038212506814e-07,0.0007148406774756198,1.0520080686025026e-05,0.0006440714883545068,2.907355795949289e-07,0.00017209775718857658,6.385636547265293e-07,3.654054707521305e-11,3.2864979314319045e-09,2.2846702098506428e-08,4.996193956324447e-07,2.927670196163286e-10,1.4348896709574594e-05,1.8784967391592808e-06,2.506574962133907e-07,1.2288961116497114e-08,1.1812999883058928e-11,2.290621565066788e-06,1.742966464210033e-11,8.4967858827241e-12,4.009611542580744e-07,4.336264360759967e-09,1.387970106724618e-06,4.341190296969526e-09,0.700270588662465,3.9230435164651404e-15,3.406917273184483e-08,1.1531052900945267e-05,4.2519404845548755e-07,1.4380141690601624e-05
