phi,T (K),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.902805611222445,2157.3328760608306,0.00036007705906798676,2.6462948068760107e-05,8.521132130602867e-05,0.017263422415736984,0.001649267486210528,0.17203747678530315,1.834047436314505e-06,2.1676562488066805e-07,8.913766073545629e-20,1.6686465242056068e-20,6.995386006090497e-20,3.981494234669199e-21,6.7417196301935655e-19,4.780036448931691e-19,0.0009205587804527443,0.08569773212167546,6.282383062797514e-11,1.35205893515455e-12,3.581356159974183e-18,5.430670735163399e-20,4.215152941462009e-19,2.623940064535342e-27,1.166416477538108e-24,7.906289245375813e-30,1.2622071860596508e-29,1.2265449519913604e-34,1.2588456783026894e-35,4.584361584136283e-22,8.906676967832708e-22,6.959082680449749e-25,1.9993093445476886e-09,4.0848342729835574e-10,2.1733135784828265e-10,9.368356850982415e-10,5.015197379253388e-10,0.0031465672838504005,3.8734539835468935e-06,5.330833100065635e-07,5.456005328202805e-08,1.4096080048038643e-15,6.758580274744885e-13,1.5794065483196519e-19,8.247565737510977e-23,2.020829057835222e-17,3.1056242282460377e-13,1.261086670414131e-10,3.2736558659566485e-12,0.7199190121246377,0.0,7.789789909741836e-51,7.568732756361498e-52,3.29161217749669e-27,9.049939536112128e-28
0.9092184368737475,2166.2869659322864,0.0003975293702631211,2.9302702799015153e-05,8.729511723183853e-05,0.016103496027887555,0.0016879657180210784,0.17310253041565,1.8010964835445493e-06,2.1608725709466673e-07,1.2417406657392318e-19,2.3733884676682565e-20,9.956662854069694e-20,5.715202583684244e-21,9.525061461051167e-19,6.744298299719061e-19,0.0010214696308847278,0.0861584508255385,7.583893681358621e-11,1.6555391195671433e-12,4.709209689634345e-18,7.191506858505543e-20,5.571517891717398e-19,4.375834787687654e-27,1.889916725483987e-24,1.3659052015954857e-29,2.1633233694463574e-29,2.2414457262328867e-34,2.3065116076693035e-35,6.744426570377119e-22,1.307117793808468e-21,1.0530576332242666e-24,2.2328094333710274e-09,4.658735311782811e-10,2.5044947247034317e-10,1.0728217875511332e-09,5.576686963567519e-10,0.003102792796315063,3.6421348441589225e-06,5.253064249009652e-07,5.6728694008978595e-08,1.8385406524247127e-15,8.632843981725841e-13,2.175498718970589e-19,1.1383204783255283e-22,2.518726195717481e-17,3.7041342903709627e-13,1.4694469297140406e-10,3.848503916963266e-12,0.7194973812436058,0.0,1.8476737967371487e-50,1.799301739286687e-51,5.155596422832294e-27,1.4248093121892268e-27
0.91563126252505,2175.1304898340304,0.0004392684750956974,3.242725352842393e-05,8.913256344334024e-05,0.014957527097534333,0.001724353840774592,0.17416293306707803,1.7619150005780485e-06,2.1482639036339887e-07,1.727846988038888e-19,3.375395014852204e-20,1.419020687729026e-19,8.213247045739555e-21,1.3496994069058163e-18,9.557988073850113e-19,0.001134179707733728,0.08660668003973163,9.158551107598881e-11,2.030287961392678e-12,6.2018540072152156e-18,9.536749319132966e-20,7.385742536646793e-19,7.313942158989809e-27,3.0754120329692974e-24,2.3702853731957413e-29,3.7303465849855775e-29,4.121662065643344e-34,4.2584274813239904e-35,9.941846628218445e-22,1.9249771759754995e-21,1.5980687835993808e-24,2.487975989928767e-09,5.306728063455461e-10,2.8861759733188824e-10,1.2305088699392379e-09,6.196577506183118e-10,0.003051798144429147,3.4094788727840134e-06,5.163285189899083e-07,5.885521911041627e-08,2.3984629863068694e-15,1.1049836169868832e-12,3.002542479906061e-19,1.5718758514836134e-22,3.1384676385225433e-17,4.4207547533673206e-13,1.714133492508232e-10,4.521920081663911e-12,0.7190799075446362,0.0,4.4240663662411915e-50,4.3241052815772386e-51,8.104296307080116e-27,2.2543567016495522e-27
0.9220440881763527,2183.851721084501,0.0004859187877726836,3.586480291016416e-05,9.06787573241258e-05,0.013827024020757285,0.0017579663315665797,0.17521828167605727,1.7162450122977941e-06,2.1293473627047204e-07,2.4021268282481055e-19,4.8017209593354923e-20,2.0261112428072084e-19,1.1822774702053758e-20,1.9194185299048335e-18,1.3616743864084205e-18,0.0012603696138379558,0.08704074041354945,1.1067113718492899e-10,2.4946670484524758e-12,8.183982003006352e-18,1.2670349309559745e-19,9.824973718385863e-19,1.226219694335013e-26,5.030959719486171e-24,4.135854440848298e-29,6.479339805680234e-29,7.636067692979071e-34,7.933551550768967e-35,1.4693110577471399e-21,2.846947881077441e-21,2.4338917748738553e-24,2.7658021702614797e-09,6.037568848481902e-10,3.3265906566802857e-10,1.4140600738051004e-09,6.880746691797689e-10,0.0029931573537207348,3.1759510941104103e-06,5.060790742624616e-07,6.091801951201667e-08,3.1305049524964385e-15,1.417971757562667e-12,4.1545481352250624e-19,2.1725155621234903e-22,3.9105072900572076e-17,5.280664812919598e-13,2.0023341380523948e-10,5.311047696334703e-12,0.7186668028593589,0.0,1.0713462829384853e-49,1.0526298325906549e-50,1.2796337032131508e-26,3.5881505768818714e-27
0.9284569138276553,2192.4363909973936,0.0005382297384516531,3.964656167698441e-05,9.188442891179978e-05,0.012713747670970024,0.0017882740679099822,0.17626807853696252,1.663849724363165e-06,2.1036104678710054e-07,3.337503086393873e-19,6.835450499981788e-20,2.899956746025227e-19,1.70567020306128e-20,2.7415488341335668e-18,1.9519128610668583e-18,0.0014020406706354363,0.0874586319278961,1.3385459150555092e-10,3.0724737339392503e-12,1.0826771591525805e-17,1.6873393631277985e-19,1.3124322463748786e-18,2.0639331487549413e-26,8.282408068518984e-24,7.264856182990057e-29,1.1351554771779672e-28,1.4274166583491931e-33,1.4938689946677962e-34,2.1786493214414515e-21,4.232067589696551e-21,3.723319669611948e-24,3.067058678908279e-09,6.860915605068306e-10,3.8355328596124124e-10,1.6286534365423112e-09,7.6356786110105e-10,0.002926422578054833,2.942088027197818e-06,4.944839190892316e-07,6.289187882402777e-08,4.089482056112027e-15,1.8252528120569597e-12,5.766765081714531e-19,3.006725300731685e-22,4.873366509213673e-17,6.315197903218566e-13,2.3429588401237807e-10,6.236224389227788e-12,0.7182582899089252,0.0,2.629533231111531e-49,2.60161117029346e-50,2.0314528862320522e-26,5.751586426072786e-27
0.9348697394789578,2200.8670011759755,0.0005971084322243014,4.380706346703588e-05,9.269582584247635e-05,0.011619768440591122,0.0018146748118140388,0.17731170306228264,1.6045246895028307e-06,2.0705129393912218e-07,4.635624026281454e-19,9.741687915318224e-20,4.1634990706777335e-19,2.4678657462406622e-20,3.936332676629282e-18,2.8183207318773468e-18,0.0015615944427975583,0.08785795426471664,1.620895647300687e-10,3.794837507381921e-12,1.4367285670752754e-17,2.2536553748844825e-19,1.761829186480848e-18,3.491128005254765e-26,1.373906826731255e-23,1.2863780822672188e-28,2.0090778417260878e-28,2.6967153342108292e-33,2.848315323911597e-34,3.2436080821032125e-21,6.32955314217657e-21,5.7265283798352976e-24,3.392186287067335e-09,7.787366983527206e-10,4.424716659920781e-10,1.8807931895309547e-09,8.468517435684967e-10,0.0028511275147990725,2.708513548474639e-06,4.81465806682485e-07,6.474740212937577e-08,5.3488629156712474e-15,2.3582410978142904e-12,8.035620634895633e-19,4.168957814676506e-22,6.075978286849228e-17,7.563626791541987e-13,2.7471477845473963e-10,7.321644498188453e-12,0.7178546006328758,0.0,6.557366559583132e-49,6.545495217747825e-50,3.246026935267033e-26,9.296725689533605e-27
0.9412825651302605,2209.121924294859,0.0006636623953726649,4.838445654954319e-05,9.305478079551195e-05,0.010547537901786532,0.0018364827708289735,0.1783483741951223,1.5381133943236947e-06,2.0294914397840783e-07,6.43853138964598e-19,1.39064237597703e-19,6.000451133780423e-19,3.583535870737106e-20,5.687027569667753e-18,4.103880196173984e-18,0.0017419353028838925,0.08823580430150661,1.965829838577215e-10,4.702891196115089e-12,1.913703976709403e-17,3.02079114070338e-19,2.3788843972728928e-18,5.94107086243976e-26,2.2996652149123588e-23,2.299604815847137e-28,3.5985458828490063e-28,5.158768750315223e-33,5.510842065414479e-34,4.853116456280927e-21,9.535186843756376e-21,8.864373708176157e-24,3.7411520462145815e-09,8.828466228747377e-10,5.108230359833656e-10,2.1787354353303006e-09,9.387111379295837e-10,0.002766794452280588,2.4759588448537286e-06,4.669456044857718e-07,6.645037487465904e-08,7.0077322247371235e-15,3.0603146688662992e-12,1.1249427175127171e-18,5.794342691284297e-22,7.580782739329409e-17,9.075553761367532e-13,3.228957336572454e-10,8.596164623995499e-12,0.7174559726161113,0.0,1.6660871377139703e-48,1.6814817279619843e-49,5.227096422723451e-26,1.517521518701887e-26
0.9476953907815631,2217.174219992748,0.0007392556146492436,5.342070779793997e-05,9.289909735998984e-05,0.009499978873740567,0.0018529177952918239,0.17937709967186502,1.464529067710508e-06,1.9799691970609484e-07,8.945227141111893e-19,1.9895095910899874e-19,8.688107398899961e-19,5.226541384685694e-20,8.276828341189195e-18,6.035091779473867e-18,0.0019466025107808033,0.08858864405061682,2.388731739237026e-10,5.85157468117905e-12,2.5604595668214532e-17,4.0664302949994945e-19,3.23401069647729e-18,1.0184439225349566e-25,3.890230699946337e-23,4.157520713402732e-28,6.536276502663356e-28,1.0014393756813689e-32,1.0845833395581983e-33,7.30458677600803e-21,1.4486960542524134e-20,1.3826898860205986e-23,4.113257326062381e-09,9.99663932949452e-10,5.903108550946519e-10,2.533075178991506e-09,1.040003157683441e-09,0.0026729472244825026,2.2452875049347473e-06,4.5084447675880755e-07,6.796107171841539e-08,9.200620180694608e-15,3.992098642776668e-12,1.5836347683723282e-18,8.077704950640167e-22,9.46782186487002e-17,1.0914128246928225e-12,3.806292465346867e-10,1.0094269723641795e-11,0.717062642582939,0.0,4.326876576337211e-48,4.425908540729045e-49,8.494619687309206e-26,2.5057125702663297e-26
0.9541082164328658,2224.9900821023557,0.0008255818269064009,5.896159937036699e-05,9.216347800055388e-05,0.008480597296047544,0.0018630955696768764,0.18039660758407425,1.3837852074539563e-06,1.9213736098254875e-07,1.2435185761041354e-18,2.8541422911910246e-19,1.2649635239964453e-18,7.663267484055397e-20,1.2150086436843698e-17,8.977539595651363e-18,0.002179939121219543,0.08891213170334339,2.909347619536534e-10,7.315103881550657e-12,3.4439833355798284e-17,5.501899018183615e-19,4.431640247604506e-18,1.7611158695154917e-25,6.663138590041572e-23,7.616651350818764e-28,1.2067448609494215e-27,1.9776152945121135e-32,2.1773924352018023e-33,1.1072199622478694e-20,2.2230411960375187e-20,2.176262800453686e-23,4.5068831157164e-09,1.1305016674078693e-09,6.830044645412937e-10,2.957561220514885e-09,1.1516538414627872e-09,0.0025691336591869276,2.01752674921821e-06,4.330876624260524e-07,6.923357226745807e-08,1.2111453198771963e-14,5.239424241236124e-12,2.2440399401749266e-18,1.130227407436735e-21,1.1840144127517635e-16,1.3160388696049815e-12,4.5021793716086524e-10,1.1857200453836864e-11,0.7166748352233706,0.0,1.1527769206470078e-47,1.1984007610539473e-48,1.3953838025143538e-25,4.1932424713944033e-26
0.9605210420841683,2232.526827629146,0.0009247594370516443,6.505630136777814e-05,9.078134928888813e-05,0.007493617542875214,0.001866021581328783,0.18140525467082233,1.2960381029255418e-06,1.8531666448566266e-07,1.730156874378346e-18,4.1082807743110786e-19,1.853841167401121e-18,1.1306452808025693e-19,1.8015606625529407e-17,1.3533454555854012e-17,0.002447304360198292,0.08920090928068057,3.553188849431876e-10,9.194890987829025e-12,4.6611968786415426e-17,7.488581787267845e-19,6.1291715681253866e-18,3.0766465957924705e-25,1.1578678409132957e-22,1.4170760478613243e-27,2.2704986782412564e-27,3.9838547225919006e-32,4.473171392345403e-33,1.6922421993216965e-20,3.451006458626559e-20,3.4614784517434434e-23,4.9191562578276625e-09,1.2767054587442338e-09,7.914257272444113e-10,3.4702307968648206e-09,1.2746446880591057e-09,0.0024549630108711843,1.7939053801841262e-06,4.1361076963968266e-07,7.021520879576891e-08,1.599339482964196e-14,6.92546101082802e-12,3.204355095985091e-18,1.5883324888709755e-21,1.483087245082985e-16,1.591910439208644e-12,5.346501602112218e-10,1.393419927267425e-11,0.7162927443856175,0.0,3.163725039568883e-47,3.353131696217507e-48,2.3210304092170345e-25,7.127350061694961e-26
